0.735957619964759,0.0074873848872498705,0.7340599001274983
0.4127011731901231,0.25557828065714394,0.3270428610520023
0.9712916742081417,0.06461695950083735,0.07377551727564158
0.49163324836356004,0.6032267589687178,0.6123041279802565
0.3651440935853386,0.4067293943344742,0.17826270965974755
0.5590254808833884,0.4478319035835041,0.7600378828335969
0.9720340622335283,0.9341134914804953,0.4490776274079705
0.7566568332952092,0.08021939884346574,0.8345702578854967
0.8662291507937209,0.018131995876670137,0.7221131995484824
0.17618284695763609,0.39694149280016455,0.4258886811535628
